Dish ID,Ingredient Name,Mass (g),Carbs (g),Glycemic Index,Glycemic Load
dish_1565036953,cheese pizza,70,23.45,80,18.76
dish_1565107119,sweet potato,115.121956,20.72195208,70,14.505
dish_1565107143,watermelon,93,7.068,75,5.301
dish_1565107143,sweet potato,115.121956,20.72195208,70,14.505
dish_1565107171,watermelon,93,7.068,75,5.301
dish_1565107171,grapes,69,12.42,56,6.955
dish_1565107171,sweet potato,115.121956,20.72195208,70,14.505
dish_1565109659,sweet potato,91.707321,16.50731778,70,11.555
dish_1565117429,cheese pizza,147,49.245,80,39.396
dish_1565117463,cheese pizza,147,49.245,80,39.396
dish_1565117962,bell peppers,69,6.21,15,0.932
dish_1565117990,bell peppers,69,6.21,15,0.932
dish_1565117990,cheese pizza,76,25.46,80,20.368
dish_1565118029,cherry tomatoes,73,2.847,30,0.854
dish_1565118029,bell peppers,69,6.21,15,0.932
dish_1565118029,cheese pizza,76,25.46,80,20.368
dish_1565118067,cherry tomatoes,73,2.847,30,0.854
dish_1565118067,bell peppers,69,6.21,15,0.932
dish_1565118067,carrot,69,6.9,30,2.07
dish_1565118067,cheese pizza,76,25.46,80,20.368
dish_1565118096,cheese pizza,76,25.46,80,20.368
dish_1565118782,apple,12.448133,1.74273862,36,0.627
dish_1565118782,millet,30.219402,7.161998274,70,5.013
dish_1565119418,cheese pizza,122,40.87,80,32.696
dish_1565119464,millet,6.821508,1.616697396,70,1.132
dish_1565119464,cheese pizza,122,40.87,80,32.696
dish_1565119493,millet,6.821508,1.616697396,70,1.132
dish_1565119493,cheese pizza,122,40.87,80,32.696
dish_1565119698,millet,8.043271,1.906255227,70,1.334
dish_1565119739,millet,8.043271,1.906255227,70,1.334
dish_1565119739,wheat berry,148.543686,28.37184403,30,8.512
dish_1565123783,cheese pizza,35,11.725,80,9.38
dish_1565123845,millet,7.636017,1.809736029,70,1.267
dish_1565123845,cheese pizza,35,11.725,80,9.38
dish_1565123881,millet,7.636017,1.809736029,70,1.267
dish_1565123881,cheese pizza,35,11.725,80,9.38
dish_1565194781,carrot,57.178066,5.7178066,30,1.715
dish_1565194781,sweet potato,128.780487,23.18048766,70,16.226
dish_1565194823,carrot,57.178066,5.7178066,30,1.715
dish_1565194823,grapes,51,9.18,56,5.141
dish_1565194823,sweet potato,128.780487,23.18048766,70,16.226
dish_1565194852,carrot,57.178066,5.7178066,30,1.715
dish_1565194852,grapes,51,9.18,56,5.141
dish_1565194852,watermelon,140,10.64,75,7.98
dish_1565194852,sweet potato,128.780487,23.18048766,70,16.226
dish_1565207896,tofu,254,4.826,15,0.724
dish_1565207896,brussels sprouts,78.720787,7.08487083,15,1.063
dish_1565207896,bulgur,5.714286,4.34285736,55,2.389
dish_1565370004,green beans,100.425003,7.02975021,30,2.109
dish_1565378770,white rice,7.637231,2.13842468,70,1.497
dish_1565378770,carrot,124.214417,12.4214417,30,3.726
dish_1565378770,wheat berry,78.640778,15.0203886,30,4.506
dish_1565379377,carrot,66.050522,6.6050522,30,1.982
dish_1565379377,white rice,17.183771,4.81145588,70,3.368
dish_1565379868,carrot,112.48436,11.248436,30,3.375
dish_1565379868,white rice,18.997614,5.31933192,70,3.724
dish_1565379868,rice noodles,51.662647,12.91566175,58,7.491
dish_1565382733,pepperoni pizza,102,32.64,80,26.112
dish_1565382803,carrot,36.475662,3.6475662,30,1.094
dish_1565382803,roasted potatoes,38,6.84,59,4.036
dish_1565382803,pepperoni pizza,102,32.64,80,26.112
dish_1565382856,carrot,42.837109,4.2837109,30,1.285
dish_1565382856,rice noodles,25.445782,6.3614455,58,3.69
dish_1565382856,roasted potatoes,38,6.84,59,4.036
dish_1565382856,pepperoni pizza,102,32.64,80,26.112
dish_1565382886,carrot,42.837109,4.2837109,30,1.285
dish_1565382886,rice noodles,25.445782,6.3614455,58,3.69
dish_1565382886,roasted potatoes,38,6.84,59,4.036
dish_1565382886,pepperoni pizza,102,32.64,80,26.112
dish_1565383026,olives,129,8.127,15,1.219
dish_1565383062,olives,129,8.127,15,1.219
dish_1565383097,olives,129,8.127,15,1.219
dish_1565637578,quinoa,44.660194,9.37864074,35,3.283
dish_1565637578,pineapple,56,7.28,66,4.805
dish_1565638323,white rice,17.87995,5.006386,70,3.504
dish_1565638323,brown rice,99,22.77,50,11.385
dish_1565638365,white rice,17.87995,5.006386,70,3.504
dish_1565638365,brown rice,99,22.77,50,11.385
dish_1565638550,white rice,7.560664,2.11698592,70,1.482
dish_1565638550,green beans,88.724998,6.21074986,30,1.863
dish_1565638599,white rice,7.560664,2.11698592,70,1.482
dish_1565638599,green beans,88.724998,6.21074986,30,1.863
dish_1565638599,quinoa,62.135921,13.04854341,35,4.567
dish_1565640227,pepperoni pizza,111,35.52,80,28.416
dish_1565640272,bell peppers,54,4.86,15,0.729
dish_1565640272,cherry tomatoes,240,9.36,30,2.808
dish_1565640272,pepperoni pizza,111,35.52,80,28.416
dish_1565640365,bell peppers,54,4.86,15,0.729
dish_1565640365,wheat berry,17.905544,3.419958904,30,1.026
dish_1565640365,cherry tomatoes,248.952774,9.709158186,30,2.913
dish_1565640365,pepperoni pizza,111,35.52,80,28.416
dish_1565640549,mangos,10.700637,1.60509555,56,0.899
dish_1565640812,black beans,43,10.191,30,3.057
dish_1565640842,black beans,43,10.191,30,3.057
dish_1565640868,olives,77,4.851,15,0.728
dish_1565640868,black beans,43,10.191,30,3.057
dish_1565640894,olives,77,4.851,15,0.728
dish_1565640894,black beans,43,10.191,30,3.057
dish_1565641844,cheese pizza,92,30.82,80,24.656
dish_1565641885,cheese pizza,92,30.82,80,24.656
dish_1565641915,quinoa,49.514561,10.39805781,35,3.639
dish_1565641915,cheese pizza,92,30.82,80,24.656
dish_1565641943,quinoa,49.514561,10.39805781,35,3.639
dish_1565641943,cheese pizza,92,30.82,80,24.656
dish_1565711154,granola,12.419354,8.035322038,56,4.5
dish_1565711183,brussels sprouts,74.784752,6.73062768,15,1.01
dish_1565711183,granola,12.419354,8.035322038,56,4.5
dish_1565711326,grapes,17,3.06,56,1.714
dish_1565711326,cantaloupe,93,7.44,65,4.836
dish_1565711326,sweet potato,82.547165,14.8584897,70,10.401
dish_1565711326,yam,82.547165,24.26886651,70,16.988
dish_1565711358,grapes,17,3.06,56,1.714
dish_1565711358,cantaloupe,93,7.44,65,4.836
dish_1565711358,sweet potato,82.547165,14.8584897,70,10.401
dish_1565711358,yam,82.547165,24.26886651,70,16.988
dish_1565721855,chayote squash,85.5,4.3605,15,0.654
dish_1565721855,wheat berry,18.048651,3.447292341,30,1.034
dish_1565721855,roasted potatoes,68,12.24,59,7.222
dish_1565724269,wheat berry,10.863405,2.074910355,30,0.622
dish_1565724269,broccoli,80,5.6,15,0.84
dish_1565724269,pizza,102,33.66,80,26.928
dish_1565724588,chayote squash,79,4.029,15,0.604
dish_1565724588,broccoli,136.585373,9.56097611,15,1.434
dish_1565724588,roasted potatoes,112,20.16,59,11.894
dish_1565724620,chayote squash,79,4.029,15,0.604
dish_1565724620,wheat berry,10.692328,2.042234648,30,0.613
dish_1565724620,broccoli,136.585373,9.56097611,15,1.434
dish_1565724620,roasted potatoes,112,20.16,59,11.894
dish_1565725071,bell peppers,80,7.2,15,1.08
dish_1565725071,carrot,66,6.6,30,1.98
dish_1565726887,broccoli,63.414635,4.43902445,15,0.666
dish_1565726887,roasted potatoes,51,9.18,59,5.416
dish_1565726915,broccoli,63.414635,4.43902445,15,0.666
dish_1565726915,roasted potatoes,51,9.18,59,5.416
dish_1565726949,broccoli,63.414635,4.43902445,15,0.666
dish_1565726949,millet,12.31944,2.91970728,70,2.044
dish_1565726949,roasted potatoes,51,9.18,59,5.416
dish_1565727791,broccoli,68,4.76,15,0.714
dish_1565727821,broccoli,68,4.76,15,0.714
dish_1565727851,broccoli,68,4.76,15,0.714
dish_1565727851,olives,109,6.867,15,1.03
dish_1565727875,broccoli,68,4.76,15,0.714
dish_1565727875,olives,109,6.867,15,1.03
dish_1565727875,black beans,60,14.22,30,4.266
dish_1565728388,cheese pizza,47,15.745,80,12.596
dish_1565728453,cheese pizza,47,15.745,80,12.596
dish_1565728562,roasted potatoes,23,4.14,59,2.443
dish_1565728562,cheese pizza,47,15.745,80,12.596
dish_1565728591,broccoli,58.536587,4.09756109,15,0.615
dish_1565728591,roasted potatoes,23,4.14,59,2.443
dish_1565728591,cheese pizza,47,15.745,80,12.596
dish_1565728634,broccoli,58.536587,4.09756109,15,0.615
dish_1565728634,roasted potatoes,23,4.14,59,2.443
dish_1565728634,pineapple,96,12.48,66,8.237
dish_1565728634,cheese pizza,47,15.745,80,12.596
dish_1565728684,broccoli,58.536587,4.09756109,15,0.615
dish_1565728684,roasted potatoes,23,4.14,59,2.443
dish_1565728684,pineapple,96,12.48,66,8.237
dish_1565728684,cheese pizza,47,15.745,80,12.596
dish_1565797699,berries,32,4.48,35,1.568
dish_1565797699,watermelon,70,5.32,75,3.99
dish_1565797699,granola,11.129032,7.200483704,56,4.032
dish_1565797723,berries,32,4.48,35,1.568
dish_1565797723,watermelon,70,5.32,75,3.99
dish_1565797723,granola,11.129032,7.200483704,56,4.032
dish_1565798617,berries,87,12.18,35,4.263
dish_1565799597,watermelon,61,4.636,75,3.477
dish_1565799597,sweet potato,76.097565,13.6975617,70,9.588
dish_1565799617,berries,63,8.82,35,3.087
dish_1565799617,watermelon,61,4.636,75,3.477
dish_1565799617,sweet potato,76.097565,13.6975617,70,9.588
dish_1565809033,onions,56,5.04,15,0.756
dish_1565809033,cherry tomatoes,74,2.886,30,0.866
dish_1565809033,bell peppers,98,8.82,15,1.323
dish_1565811061,carrot,47,4.7,30,1.41
dish_1565811390,brown rice,7.058382,1.62342786,50,0.812
dish_1565811390,wheat berry,89.320389,17.0601943,30,5.118
dish_1565812186,pineapple,57,7.41,66,4.891
dish_1565884833,watermelon,55,4.18,75,3.135
dish_1565884833,waffles,83,27.141,75,20.356
dish_1565894858,cookies,27,17.55,70,12.285
dish_1565894889,cookies,27,17.55,70,12.285
dish_1565894889,cheese pizza,47,15.745,80,12.596
dish_1565894910,cookies,27,17.55,70,12.285
dish_1565894910,cheese pizza,47,15.745,80,12.596
dish_1565894910,cheese pizza,47,15.745,80,12.596
dish_1565894910,pizza,105,34.65,80,27.72
dish_1565896745,wheat berry,18.562727,3.545480857,30,1.064
dish_1565898193,green beans,58.5,4.095,30,1.229
dish_1565898193,brown rice,19.437897,4.47071631,50,2.235
dish_1565898511,cherry tomatoes,62,2.418,30,0.725
dish_1565898590,cherry tomatoes,62,2.418,30,0.725
dish_1565898590,brown rice,11.604714,2.66908422,50,1.335
dish_1565898590,carrot,75,7.5,30,2.25
dish_1565898659,cherry tomatoes,62,2.418,30,0.725
dish_1565898659,brown rice,11.604714,2.66908422,50,1.335
dish_1565898659,carrot,75,7.5,30,2.25
dish_1565898723,cherry tomatoes,62,2.418,30,0.725
dish_1565898723,green beans,49.725002,3.48075014,30,1.044
dish_1565898723,brown rice,11.604714,2.66908422,50,1.335
dish_1565898723,carrot,75,7.5,30,2.25
dish_1565898758,cherry tomatoes,62,2.418,30,0.725
dish_1565898758,green beans,49.725002,3.48075014,30,1.044
dish_1565898758,brown rice,11.604714,2.66908422,50,1.335
dish_1565898758,carrot,75,7.5,30,2.25
dish_1565972384,sweet potato,145.36586,26.1658548,70,18.316
dish_1565972715,green beans,81.900002,5.73300014,30,1.72
dish_1565981848,carrot,46.33395,4.633395,30,1.39
dish_1565981898,carrot,46.33395,4.633395,30,1.39
dish_1565984299,cauliflower,220,11,15,1.65
dish_1565984299,carrot,76.894638,7.6894638,30,2.307
dish_1565984345,white rice,5.045872,1.41284416,70,0.989
dish_1565984345,cauliflower,220,11,15,1.65
dish_1565984345,carrot,77.525375,7.7525375,30,2.326
dish_1565984434,white rice,5.045872,1.41284416,70,0.989
dish_1565984434,cauliflower,220,11,15,1.65
dish_1565984434,carrot,77.525375,7.7525375,30,2.326
dish_1565984434,quinoa,74.757278,15.69902838,35,5.495
dish_1565987116,olives,109,6.867,15,1.03
dish_1565987142,olives,109,6.867,15,1.03
dish_1565987269,cheese pizza,45,15.075,80,12.06
dish_1566246902,cheese pizza,89,29.815,80,23.852
dish_1566316726,sweet potato,119.024391,21.42439038,70,14.997
dish_1566317711,oatmeal,182,21.84,60,13.104
dish_1566317742,oatmeal,182,21.84,60,13.104
dish_1566317775,oatmeal,182,21.84,60,13.104
dish_1566328776,pizza,233,76.89,80,61.512
dish_1566328805,pineapple,52,6.76,66,4.462
dish_1566328805,pizza,233,76.89,80,61.512
dish_1566328831,pineapple,52,6.76,66,4.462
dish_1566328831,pizza,233,76.89,80,61.512
dish_1566328894,cheese pizza,89,29.815,80,23.852
dish_1566328988,millet,28.111828,6.662503236,70,4.664
dish_1566328988,fried rice,90,26.91,80,21.528
dish_1566328988,cheese pizza,89,29.815,80,23.852
dish_1566329021,brussels sprouts,86.592865,7.79335785,15,1.169
dish_1566329021,millet,28.111828,6.662503236,70,4.664
dish_1566329021,fried rice,90,26.91,80,21.528
dish_1566329021,cheese pizza,89,29.815,80,23.852
dish_1566329049,cauliflower,89,4.45,15,0.668
dish_1566329049,brussels sprouts,86.592865,7.79335785,15,1.169
dish_1566329049,millet,28.111828,6.662503236,70,4.664
dish_1566329049,fried rice,90,26.91,80,21.528
dish_1566329049,cheese pizza,89,29.815,80,23.852
dish_1566329257,millet,8.145084,1.930384908,70,1.351
dish_1566329257,cauliflower,377,18.85,15,2.828
dish_1566330428,cauliflower,102,5.1,15,0.765
dish_1566330428,millet,12.828508,3.040356396,70,2.128
dish_1566330466,cauliflower,102,5.1,15,0.765
dish_1566330466,millet,12.828508,3.040356396,70,2.128
dish_1566330466,fried rice,55,16.445,80,13.156
dish_1566331868,brussels sprouts,101.353012,9.12177108,15,1.368
dish_1566331868,millet,28.922529,6.854639373,70,4.798
dish_1566331868,fried rice,66,19.734,80,15.787
dish_1566331914,brussels sprouts,101.353012,9.12177108,15,1.368
dish_1566331914,millet,28.922529,6.854639373,70,4.798
dish_1566331914,fried rice,66,19.734,80,15.787
dish_1566332116,olives,112,7.056,15,1.058
dish_1566332154,olives,112,7.056,15,1.058
dish_1566332193,avocado,79,7.11,10,0.711
dish_1566332193,olives,112,7.056,15,1.058
dish_1566333118,cheese pizza,90,30.15,80,24.12
dish_1566402095,sweet potato,61.79245,11.122641,70,7.786
dish_1566402095,yam,61.79245,18.1669803,70,12.717
dish_1566402123,watermelon,80,6.08,75,4.56
dish_1566402123,sweet potato,61.79245,11.122641,70,7.786
dish_1566402123,yam,61.79245,18.1669803,70,12.717
dish_1566402160,cantaloupe,40,3.2,65,2.08
dish_1566402160,watermelon,80,6.08,75,4.56
dish_1566402160,sweet potato,61.79245,11.122641,70,7.786
dish_1566402160,yam,61.79245,18.1669803,70,12.717
dish_1566402197,berries,39,5.46,35,1.911
dish_1566402197,cantaloupe,40,3.2,65,2.08
dish_1566402197,watermelon,80,6.08,75,4.56
dish_1566402197,sweet potato,61.79245,11.122641,70,7.786
dish_1566402197,yam,61.79245,18.1669803,70,12.717
dish_1566413388,broccoli,67,4.69,15,0.704
dish_1566413419,broccoli,67,4.69,15,0.704
dish_1566413445,broccoli,67,4.69,15,0.704
dish_1566413445,olives,80,5.04,15,0.756
dish_1566413469,broccoli,67,4.69,15,0.704
dish_1566413469,olives,80,5.04,15,0.756
dish_1566414924,green beans,62.400002,4.36800014,30,1.31
dish_1566414924,roasted potatoes,67,12.06,59,7.115
dish_1566415558,wheat berry,12.682927,2.422439057,30,0.727
dish_1566415558,green beans,139.425003,9.75975021,30,2.928
dish_1566415591,wheat berry,12.682927,2.422439057,30,0.727
dish_1566415591,broccoli,80,5.6,15,0.84
dish_1566415591,green beans,139.425003,9.75975021,30,2.928
dish_1566416388,eggplant,98.039215,5.784313685,20,1.157
dish_1566416388,green beans,83.849998,5.86949986,30,1.761
dish_1566416388,roasted potatoes,129,23.22,59,13.7
dish_1566416421,eggplant,98.039215,5.784313685,20,1.157
dish_1566416421,green beans,83.849998,5.86949986,30,1.761
dish_1566416421,roasted potatoes,129,23.22,59,13.7
dish_1566416455,eggplant,98.039215,5.784313685,20,1.157
dish_1566416455,green beans,83.849998,5.86949986,30,1.761
dish_1566416455,roasted potatoes,129,23.22,59,13.7
dish_1566419510,cheese pizza,103,34.505,80,27.604
dish_1566419546,cheese pizza,103,34.505,80,27.604
dish_1566419577,green beans,32.174999,2.25224993,30,0.676
dish_1566419577,cheese pizza,103,34.505,80,27.604
dish_1566419603,green beans,32.174999,2.25224993,30,0.676
dish_1566419603,roasted potatoes,42,7.56,59,4.46
dish_1566419603,cheese pizza,103,34.505,80,27.604
dish_1566419635,wheat berry,10.666667,2.037333397,30,0.611
dish_1566419635,green beans,32.174999,2.25224993,30,0.676
dish_1566419635,roasted potatoes,42,7.56,59,4.46
dish_1566419635,cheese pizza,103,34.505,80,27.604
dish_1566488956,cantaloupe,61,4.88,65,3.172
dish_1566488956,sweet potato,83.902443,15.10243974,70,10.572
dish_1566488981,cantaloupe,61,4.88,65,3.172
dish_1566488981,sweet potato,83.902443,15.10243974,70,10.572
dish_1566499686,sun dried tomatoes,4.900901,2.74450456,35,0.961
dish_1566499686,white rice,23.770882,6.65584696,70,4.659
dish_1566501012,olives,97,6.111,15,0.917
dish_1566501012,carrot,38,3.8,30,1.14
dish_1566501041,olives,97,6.111,15,0.917
dish_1566501041,carrot,38,3.8,30,1.14
dish_1566501067,olives,97,6.111,15,0.917
dish_1566501067,carrot,38,3.8,30,1.14
dish_1566501126,olives,97,6.111,15,0.917
dish_1566501126,carrot,38,3.8,30,1.14
dish_1566501352,cherry tomatoes,57,2.223,30,0.667
dish_1566501352,carrot,57,5.7,30,1.71
dish_1566502033,corn on the cob,69,15.18,48,7.286
dish_1566502061,white rice,12.601432,3.52840096,70,2.47
dish_1566502061,corn on the cob,69,15.18,48,7.286
dish_1566502315,brown rice,9.653809,2.22037607,50,1.11
dish_1566502315,white rice,12.983294,3.63532232,70,2.545
dish_1566502472,sun dried tomatoes,3.075075,1.722042,35,0.603
dish_1566502472,corn on the cob,55,12.1,48,5.808
dish_1566502505,sun dried tomatoes,3.075075,1.722042,35,0.603
dish_1566502505,white rice,14.892601,4.16992828,70,2.919
dish_1566502505,corn on the cob,55,12.1,48,5.808
dish_1566502573,sun dried tomatoes,3.075075,1.722042,35,0.603
dish_1566502573,chickpeas,86.161552,23.26361904,10,2.326
dish_1566502573,white rice,14.892601,4.16992828,70,2.919
dish_1566502573,corn on the cob,55,12.1,48,5.808
dish_1566587182,avocado,88,7.92,10,0.792
dish_1566587182,mixed greens,101.060074,5.356183922,15,0.803
dish_1566587182,millet,20.801426,4.929937962,70,3.451
dish_1566587714,brown rice,10.963019,2.52149437,50,1.261
dish_1566587714,kale,98.5,8.865,15,1.33
dish_1566587714,millet,14.674978,3.477969786,70,2.435
dish_1566588016,brown rice,33.63995,7.7371885,50,3.869
dish_1566588016,carrot,147.874298,14.7874298,30,4.436
dish_1566588066,brown rice,33.63995,7.7371885,50,3.869
dish_1566588066,carrot,147.874298,14.7874298,30,4.436
dish_1566588066,pineapple,188,24.44,66,16.13
dish_1566590007,millet,28.495104,6.753339648,70,4.727
dish_1566590007,pizza,135,44.55,80,35.64
dish_1566590056,figs,6.684636,4.3450134,35,1.521
dish_1566590056,millet,28.495104,6.753339648,70,4.727
dish_1566590056,pizza,135,44.55,80,35.64
dish_1566590566,carrot,50.277264,5.0277264,30,1.508
dish_1566590566,brown rice,13.666229,3.14323267,50,1.572
dish_1566590987,brown rice,34.240662,7.87535226,50,3.938
dish_1566591048,chicken salad,97,2.813,25,0.703
dish_1566591048,brown rice,34.240662,7.87535226,50,3.938
dish_1566591080,chicken salad,97,2.813,25,0.703
dish_1566591080,carrot,67.036354,6.7036354,30,2.011
dish_1566591080,brown rice,34.240662,7.87535226,50,3.938
dish_1566835641,sweet potato,64.390244,11.59024392,70,8.113
dish_1566838286,pineapple,145,18.85,66,12.441
dish_1566838317,pineapple,145,18.85,66,12.441
dish_1566838351,berries,133,18.62,35,6.517
dish_1566838351,watermelon,139,10.564,75,7.923
dish_1566838351,pineapple,145,18.85,66,12.441
dish_1566838378,berries,133,18.62,35,6.517
dish_1566838378,watermelon,139,10.564,75,7.923
dish_1566838378,pineapple,145,18.85,66,12.441
dish_1566838407,berries,133,18.62,35,6.517
dish_1566838407,watermelon,139,10.564,75,7.923
dish_1566838407,sweet potato,74.146347,13.34634246,70,9.342
dish_1566838407,pineapple,145,18.85,66,12.441
dish_1566844803,pepperoni pizza,63,20.16,80,16.128
dish_1566844850,wheat berry,11.45631,2.18815521,30,0.656
dish_1566844850,pepperoni pizza,63,20.16,80,16.128
dish_1566847043,wheat berry,16.310678,3.115339498,30,0.935
dish_1566847043,squash,310.727478,10.56473425,15,1.585
dish_1566847483,wheat berry,11.650485,2.225242635,30,0.668
dish_1566847483,quinoa,76.677315,16.10223615,35,5.636
dish_1566849955,olives,67,4.221,15,0.633
dish_1566849955,onions,48,4.32,15,0.648
dish_1566849955,cherry tomatoes,87,3.393,30,1.018
dish_1566849955,carrot,86,8.6,30,2.58
dish_1566849987,olives,67,4.221,15,0.633
dish_1566849987,onions,48,4.32,15,0.648
dish_1566849987,cherry tomatoes,87,3.393,30,1.018
dish_1566849987,carrot,86,8.6,30,2.58
dish_1566851115,sun dried tomatoes,3.363364,1.88348384,35,0.659
dish_1566851155,sun dried tomatoes,3.363364,1.88348384,35,0.659
dish_1566851155,quinoa,161.874344,33.99361224,35,11.898
dish_1566851222,sun dried tomatoes,3.363364,1.88348384,35,0.659
dish_1566851222,pizza,33,10.89,80,8.712
dish_1566851222,quinoa,161.874344,33.99361224,35,11.898
dish_1566851549,cheese pizza,85,28.475,80,22.78
dish_1566851584,cheese pizza,85,28.475,80,22.78
dish_1566851616,cheese pizza,85,28.475,80,22.78
dish_1566851677,quinoa,40.894569,8.58785949,35,3.006
dish_1566851677,cheese pizza,85,28.475,80,22.78
dish_1566851704,quinoa,40.894569,8.58785949,35,3.006
dish_1566851704,cheese pizza,85,28.475,80,22.78
dish_1566920339,sweet potato,156.097565,28.0975617,70,19.668
dish_1566920365,sweet potato,156.097565,28.0975617,70,19.668
dish_1566923004,pineapple,69,8.97,66,5.92
dish_1566931140,cauliflower,142,7.1,15,1.065
dish_1566931179,cauliflower,142,7.1,15,1.065
dish_1566931217,cauliflower,142,7.1,15,1.065
dish_1566931217,white beans,15.713065,3.943979315,33,1.302
dish_1566931519,mixed greens,91,4.823,15,0.723
dish_1566931519,olives,91,5.733,15,0.86
dish_1566931548,mixed greens,91,4.823,15,0.723
dish_1566931548,broccoli,71,4.97,15,0.745
dish_1566931548,olives,91,5.733,15,0.86
dish_1566931586,mixed greens,91,4.823,15,0.723
dish_1566931586,broccoli,71,4.97,15,0.745
dish_1566931586,olives,91,5.733,15,0.86
dish_1566931620,avocado,72,6.48,10,0.648
dish_1566931620,mixed greens,91,4.823,15,0.723
dish_1566931620,broccoli,71,4.97,15,0.745
dish_1566931620,olives,91,5.733,15,0.86
dish_1566933226,brown rice,8.101266,1.86329118,50,0.932
dish_1566933226,couscous,75,17.25,60,10.35
dish_1566934120,brown rice,8.560165,1.96883795,50,0.984
dish_1566934152,brown rice,8.560165,1.96883795,50,0.984
dish_1566934401,white beans,42.493595,10.66589235,33,3.52
dish_1566934401,cheese pizza,33,11.055,80,8.844
dish_1566934430,white beans,42.493595,10.66589235,33,3.52
dish_1566934430,cookies,17,11.05,70,7.735
dish_1566934430,cheese pizza,33,11.055,80,8.844
dish_1566934487,white beans,42.493595,10.66589235,33,3.52
dish_1566934487,cookies,17,11.05,70,7.735
dish_1566934487,cheese pizza,33,11.055,80,8.844
dish_1566936266,quinoa,11.23077,2.3584617,35,0.825
dish_1566936323,quinoa,11.23077,2.3584617,35,0.825
dish_1566936323,white beans,16.396242,4.115456742,33,1.358
dish_1566936352,quinoa,11.23077,2.3584617,35,0.825
dish_1566936352,white beans,16.396242,4.115456742,33,1.358
dish_1566936352,couscous,50,11.5,60,6.9
dish_1566937992,cheese pizza,104,34.84,80,27.872
dish_1566938059,quinoa,8.846154,1.85769234,35,0.65
dish_1566938059,cheese pizza,104,34.84,80,27.872
dish_1566938088,quinoa,8.846154,1.85769234,35,0.65
dish_1566938088,cauliflower,125,6.25,15,0.938
dish_1566938088,cheese pizza,104,34.84,80,27.872
dish_1567007783,cantaloupe,42,3.36,65,2.184
dish_1567007783,berries,45,6.3,35,2.205
dish_1567007814,cantaloupe,42,3.36,65,2.184
dish_1567007814,berries,45,6.3,35,2.205
dish_1567007814,pineapple,46,5.98,66,3.947
dish_1567007848,cantaloupe,42,3.36,65,2.184
dish_1567007848,berries,45,6.3,35,2.205
dish_1567007848,pineapple,46,5.98,66,3.947
dish_1567007848,watermelon,91,6.916,75,5.187
dish_1567020054,wheat berry,12.626041,2.411573831,30,0.723
dish_1567020054,brussels sprouts,54.120541,4.87084869,15,0.731
dish_1567020091,wheat berry,12.626041,2.411573831,30,0.723
dish_1567020091,brussels sprouts,54.120541,4.87084869,15,0.731
dish_1567020394,broccoli,163.902435,11.47317045,15,1.721
dish_1567021864,wheat berry,21.323982,4.072880562,30,1.222
dish_1567021864,pizza,34,11.22,80,8.976
dish_1567022147,bell peppers,54,4.86,15,0.729
dish_1567022147,cherry tomatoes,74,2.886,30,0.866
dish_1567023184,kale,47.706718,4.29360462,15,0.644
dish_1567024066,cheese pizza,86,28.81,80,23.048
dish_1567024135,roasted potatoes,31,5.58,59,3.292
dish_1567024135,cheese pizza,86,28.81,80,23.048
dish_1567024187,roasted potatoes,31,5.58,59,3.292
dish_1567024187,cheese pizza,86,28.81,80,23.048
dish_1567024224,cauliflower,80,4,15,0.6
dish_1567024224,roasted potatoes,31,5.58,59,3.292
dish_1567024224,cheese pizza,86,28.81,80,23.048
dish_1567024252,cauliflower,80,4,15,0.6
dish_1567024252,greek salad,139,6.533,15,0.98
dish_1567024252,roasted potatoes,31,5.58,59,3.292
dish_1567024252,cheese pizza,86,28.81,80,23.048
dish_1567110756,pizza,42,13.86,80,11.088
dish_1567110811,millet,17.104677,4.053808449,70,2.838
dish_1567110811,pizza,42,13.86,80,11.088
dish_1567526814,watermelon,100,7.6,75,5.7
dish_1567526814,sweet potato,50,9,70,6.3
dish_1567526814,yam,50,14.7,70,10.29
dish_1567526845,berries,70,9.8,35,3.43
dish_1567526845,watermelon,100,7.6,75,5.7
dish_1567526845,sweet potato,50,9,70,6.3
dish_1567526845,yam,50,14.7,70,10.29
dish_1567537252,broccoli,61.206676,4.28446732,15,0.643
dish_1567537252,carrot,64.078865,6.4078865,30,1.922
dish_1567537252,white rice,18.998716,5.31964048,70,3.724
dish_1567537280,broccoli,61.206676,4.28446732,15,0.643
dish_1567537280,carrot,64.078865,6.4078865,30,1.922
dish_1567537280,white rice,18.998716,5.31964048,70,3.724
dish_1567537280,cheese pizza,101,33.835,80,27.068
dish_1567537422,broccoli,64.390244,4.50731708,15,0.676
dish_1567537422,cantaloupe,64,5.12,65,3.328
dish_1567542778,cheese pizza,98,32.83,80,26.264
dish_1567542876,white rice,25.677708,7.18975824,70,5.033
dish_1567542876,cheese pizza,98,32.83,80,26.264
dish_1567542986,carrot,36.475662,3.6475662,30,1.094
dish_1567542986,white rice,25.677708,7.18975824,70,5.033
dish_1567542986,pineapple,61.596577,8.00755501,66,5.285
dish_1567542986,cheese pizza,98,32.83,80,26.264
dish_1567612986,sweet potato,151.219513,27.21951234,70,19.054
dish_1567613019,watermelon,121,9.196,75,6.897
dish_1567613019,sweet potato,151.219513,27.21951234,70,19.054
dish_1567629081,cheese pizza,90,30.15,80,24.12
dish_1567629106,cheese pizza,90,30.15,80,24.12
