Dish ID,Ingredient Name,Mass (g),Carbs (g),Glycemic Index,Glycemic Load
dish_1565035830,cauliflower,110,5.5,15,0.825
dish_1565035830,onions,39,3.51,15,0.527
dish_1558642490,carrot,95,9.5,30,2.850
dish_1558642490,cauliflower,92,4.6,15,0.690
dish_1559243974,almonds,50,11.35,15,1.703
dish_1559243974,pears,203,30.856,30,9.257
dish_1559243974,carrot,52.24892,5.224892,30,1.567
dish_1565898590,salmon,58.023571,0,0,0.000
dish_1565898590,cherry tomatoes,62,2.418,30,0.725
dish_1565898590,jalapenos,0.580236,0.03771534,32,0.012
dish_1565898590,spinach (raw),2.901179,0.104442444,15,0.016
dish_1565898590,onions,1.160471,0.10444239,15,0.016
dish_1565898590,carrot,75,7.5,30,2.250
dish_1565898590,brown rice,11.604714,2.66908422,50,1.335
dish_1565898590,olives,40,2.52,15,0.378
dish_1566590566,carrot,50.277264,5.0277264,30,1.508
dish_1566590566,salmon,68.331146,0,0,0.000
dish_1566590566,arugula,2.733246,0.101130102,15,0.015
dish_1566590566,brown rice,13.666229,3.14323267,50,1.572
dish_1566590987,chicken,142,0,0,0.000
dish_1566590987,salmon,171.203308,0,0,0.000
dish_1566590987,brown rice,34.240662,7.87535226,50,3.938
dish_1566590987,arugula,6.848132,0.253380884,15,0.038
dish_1560356355,bacon,29,0.406,0,0.000
dish_1560356355,spinach (raw),14.117648,0.508235328,15,0.076
dish_1560356355,mustard greens,3.529412,0.165882364,32,0.053
dish_1560356355,cucumbers,2.823529,0.05647058,15,0.008
dish_1560356355,yam,92,27.048,70,18.934
dish_1560356355,tomatoes,1.764706,0.120000008,30,0.036
dish_1557937079,bacon,27,0.378,0,0.000
dish_1561406789,white rice,129,36.12,70,25.284
dish_1561406789,carrot,34.504005,3.4504005,30,1.035
dish_1559925174,berries,155,21.7,35,7.595
dish_1565798591,lettuce,14.227406,0.412594774,15,0.062
dish_1565798591,cherry tomatoes,5.690962,0.221947518,30,0.067
dish_1565798591,mixed greens,21.341108,1.131078724,15,0.170
dish_1565798591,cucumbers,7.113703,0.14227406,15,0.021
dish_1565798591,onions,2.845481,0.25609329,15,0.038
dish_1565798591,broccoli,46.829269,3.27804883,15,0.492
dish_1565036922,broccoli,3.286264,0.23003848,15,0.035
dish_1565036922,onions,0.657253,0.05915277,15,0.009
dish_1565036922,brown rice,5.485232,1.26160336,50,0.631
dish_1565036922,arugula,1.371308,0.050738396,15,0.008
dish_1565036922,cauliflower,76,3.8,15,0.570
dish_1565036922,white rice,6.572529,1.84030812,70,1.288
dish_1565036922,green onions,0.328626,0.02300382,15,0.003
dish_1565036922,kale,1.643132,0.14788188,15,0.022
dish_1565036922,chicken thighs,54.852322,0,0,0.000
dish_1565036922,roasted potatoes,61,10.98,59,6.478
dish_1565036922,radishes,1.097046,0.037299564,15,0.006
dish_1565036922,cheese pizza,70,23.45,80,18.760
dish_1565036922,beef,49.293968,0,0,0.000
dish_1559843222,grapes,68,12.24,56,6.854
dish_1559843222,broccoli,31,2.17,15,0.325
dish_1559843222,mandarin oranges,53,6.89,47,3.238
dish_1559843222,strawberries,77,6.16,25,1.540
dish_1565020867,berries,132,18.48,35,6.468
dish_1565020867,bacon,8,0.112,0,0.000
dish_1565020867,sweet potato,91.707321,16.50731778,70,11.555
dish_1565711326,yam,82.547165,24.26886651,70,16.988
dish_1565711326,cantaloupe,93,7.44,65,4.836
dish_1565711326,sweet potato,82.547165,14.8584897,70,10.401
dish_1565711326,grapes,17,3.06,56,1.714
dish_1560961012,cream cheese,14.2,0.781,0,0.000
dish_1560961012,bagels,56.799999,27.83199951,69,19.204
dish_1558027243,bacon,30,0.42,0,0.000
dish_1558027243,yam,65,19.11,70,13.377
dish_1566936352,quinoa,11.23077,2.3584617,35,0.825
dish_1566936352,couscous,50,11.5,60,6.900
dish_1566936352,onions,4.099061,0.36891549,15,0.055
dish_1566936352,mushroom,5.615385,0.185307705,15,0.028
dish_1566936352,cauliflower,52,2.6,15,0.390
dish_1566936352,eggplant,5.615385,0.331307715,20,0.066
dish_1566936352,white beans,16.396242,4.115456742,33,1.358
dish_1566936352,fish,81.981209,0,0,0.000
dish_1566936352,bell peppers,1.639624,0.14756616,15,0.022
dish_1566936352,artichokes,4.099061,0.45089671,20,0.090
dish_1566936352,spinach (cooked),2.807693,0.11230772,15,0.017
dish_1566936352,arugula,2.459436,0.090999132,15,0.014
dish_1566936352,snow peas,3.279248,0.45909472,25,0.115
dish_1566936352,chicken thighs,112.307693,0,0,0.000
dish_1566936352,squash,5.615385,0.19092309,15,0.029
dish_1564775182,salmon,92.92308,0,0,0.000
dish_1564775182,pickles,0.929231,0.021372313,15,0.003
dish_1564775182,lentils,18.584616,3.7169232,27,1.004
dish_1564775182,kale,4.646154,0.41815386,15,0.063
dish_1564775182,arugula,4.646154,0.171907698,15,0.026
dish_1564775182,cherry tomatoes,4.646154,0.181200006,30,0.054
dish_1564775182,broccoli,122.926834,8.60487838,15,1.291
dish_1565194852,watermelon,140,10.64,75,7.980
dish_1565194852,sweet potato,128.780487,23.18048766,70,16.226
dish_1565194852,grapes,51,9.18,56,5.141
dish_1565194852,carrot,57.178066,5.7178066,30,1.715
dish_1560961261,broccoli,49,3.43,15,0.515
dish_1560961261,strawberries,65,5.2,25,1.300
dish_1560961261,scrambled eggs,104,1.664,0,0.000
dish_1566402095,sweet potato,61.79245,11.122641,70,7.786
dish_1566402095,yam,61.79245,18.1669803,70,12.717
dish_1566501012,olives,97,6.111,15,0.917
dish_1566501012,spinach (raw),25,0.9,15,0.135
dish_1566501012,carrot,38,3.8,30,1.140
dish_1558722780,cauliflower,60,3,15,0.450
dish_1558722780,carrot,75,7.5,30,2.250
dish_1558722780,corn on the cob,49,10.78,48,5.174
dish_1558722780,cantaloupe,76,6.08,65,3.952
dish_1558722780,cherry tomatoes,107,4.173,30,1.252
dish_1558640008,cherry tomatoes,58,2.262,30,0.679
dish_1558640008,cantaloupe,64,5.12,65,3.328
dish_1558640008,almonds,90,20.43,15,3.065
dish_1564691380,green beans,39,2.73,30,0.819
dish_1564691380,corn on the cob,71,15.62,48,7.498
dish_1558721636,carrot,92,9.2,30,2.760
dish_1558721636,corn on the cob,90,19.8,48,9.504
dish_1558721636,cantaloupe,55,4.4,65,2.860
dish_1558721636,cherry tomatoes,62,2.418,30,0.725
dish_1566402197,watermelon,80,6.08,75,4.560
dish_1566402197,yam,61.79245,18.1669803,70,12.717
dish_1566402197,berries,39,5.46,35,1.911
dish_1566402197,cantaloupe,40,3.2,65,2.080
dish_1566402197,sweet potato,61.79245,11.122641,70,7.786
dish_1558630325,apple,142,19.88,36,7.157
dish_1558630325,garden salad,11,0.352,30,0.106
dish_1558630325,almonds,116,26.332,15,3.950
dish_1559844366,almonds,80,18.16,15,2.724
dish_1559844366,broccoli,31,2.17,15,0.325
dish_1559844366,grapes,81,14.58,56,8.165
dish_1558719298,almonds,46,10.442,15,1.566
dish_1560370804,ice cream cones,6,4.74,57,2.702
dish_1559589902,mushroom,54,1.782,15,0.267
dish_1559589902,asparagus,22,0.858,15,0.129
dish_1560444931,watermelon,76,5.776,75,4.332
dish_1560444931,honeydew melons,39,3.51,65,2.282
dish_1560444931,pineapple,51,6.63,66,4.376
dish_1560444931,scrambled eggs,34,0.544,0,0.000
dish_1560529825,watermelon,51,3.876,75,2.907
dish_1560529825,berries,66,9.24,35,3.234
dish_1560442279,quinoa,37,7.77,35,2.720
dish_1560442279,berries,147,20.58,35,7.203
dish_1560442279,bacon,38,0.532,0,0.000
dish_1564590190,sweet potato,118.048782,21.24878076,70,14.874
dish_1564590190,watermelon,84,6.384,75,4.788
dish_1564590190,berries,93,13.02,35,4.557
dish_1556575327,celery,28,0.952,15,0.143
dish_1556575327,olives,62,3.906,15,0.586
dish_1556575327,brussels sprouts,64,5.76,15,0.864
dish_1558721380,cherry tomatoes,107,4.173,30,1.252
dish_1565640842,mixed greens,54,2.862,15,0.429
dish_1565640842,chicken,137,0,0,0.000
dish_1565640842,cucumbers,95,1.9,15,0.285
dish_1565640842,black beans,43,10.191,30,3.057
dish_1558113477,almonds,50,11.35,15,1.703
dish_1558630649,cantaloupe,88,7.04,65,4.576
dish_1558630649,grapes,125,22.5,56,12.600
dish_1558630649,apple,142,19.88,36,7.157
dish_1558721827,cantaloupe,56,4.48,65,2.912
dish_1558721827,apple,143,20.02,36,7.207
dish_1558721827,cauliflower,97,4.85,15,0.728
dish_1558721827,almonds,133,30.191,15,4.529
dish_1559235639,strawberries,103,8.24,25,2.060
dish_1565118067,carrot,69,6.9,30,2.070
dish_1565118067,chicken breast,133,0,0,0.000
dish_1565118067,tuna,102,0,0,0.000
dish_1565118067,cherry tomatoes,73,2.847,30,0.854
dish_1565118067,cheese pizza,76,25.46,80,20.368
dish_1565118067,bell peppers,69,6.21,15,0.932
dish_1566329021,bell peppers,10.186999,0.91682991,15,0.138
dish_1566329021,beef,58.033726,0,0,0.000
dish_1566329021,spinach (raw),4.0748,0.1466928,15,0.022
dish_1566329021,tomatoes,10.186999,0.692715932,30,0.208
dish_1566329021,cheese pizza,89,29.815,80,23.852
dish_1566329021,chicken,81.495995,0,0,0.000
dish_1566329021,jalapenos,4.0748,0.264862,32,0.085
dish_1566329021,brussels sprouts,86.592865,7.79335785,15,1.169
dish_1566329021,onions,6.009257,0.54083313,15,0.081
dish_1566329021,fried rice,90,26.91,80,21.528
dish_1566329021,spinach (cooked),1.934458,0.07737832,15,0.012
dish_1566329021,millet,28.111828,6.662503236,70,4.664
dish_1565107143,watermelon,93,7.068,75,5.301
dish_1565107143,scrambled eggs,86,1.376,0,0.000
dish_1565107143,sweet potato,115.121956,20.72195208,70,14.505
dish_1564773976,cherry tomatoes,59.23077,2.31000003,30,0.693
dish_1564773976,chicken breast,106,0,0,0.000
dish_1564773976,arugula,3.230769,0.119538453,15,0.018
dish_1564773976,salmon,64.615387,0,0,0.000
dish_1564773976,pickles,0.646154,0.014861542,15,0.002
dish_1564773976,olives,21,1.323,15,0.198
dish_1564773976,broccoli,58,4.06,15,0.609
dish_1564773976,kale,3.230769,0.29076921,15,0.044
dish_1564773976,lentils,12.923077,2.5846154,27,0.698
dish_1564773976,pineapple,117,15.21,66,10.039
dish_1566591048,olives,14,0.882,15,0.132
dish_1566591048,brown rice,34.240662,7.87535226,50,3.938
dish_1566591048,arugula,6.848132,0.253380884,15,0.038
dish_1566591048,chicken salad,97,2.813,25,0.703
dish_1566591048,chicken,142,0,0,0.000
dish_1566591048,salmon,171.203308,0,0,0.000
dish_1557936555,eggs,96,1.152,0,0.000
dish_1559849053,grapes,67,12.06,56,6.754
dish_1559849053,almonds,58,13.166,15,1.975
dish_1558719514,almonds,46,10.442,15,1.566
dish_1558719514,apple,142,19.88,36,7.157
dish_1558719514,corn on the cob,49,10.78,48,5.174
dish_1558719514,cherry tomatoes,96,3.744,30,1.123
dish_1558719514,cauliflower,97,4.85,15,0.728
dish_1565728562,beef,25.198854,0,0,0.000
dish_1565728562,chicken,51.323174,0,0,0.000
dish_1565728562,millet,3.359847,0.796283739,70,0.557
dish_1565728562,spinach (cooked),0.839962,0.03359848,15,0.005
dish_1565728562,wheat berry,5.132318,0.980272738,30,0.294
dish_1565728562,spinach (raw),1.283079,0.046190844,15,0.007
dish_1565728562,roasted potatoes,23,4.14,59,2.443
dish_1565728562,cheese pizza,47,15.745,80,12.596
dish_1565728562,onions,0.839962,0.07559658,15,0.011
dish_1565728562,squash,97.657211,3.320345174,15,0.498
dish_1568401199,tuna salad,228,20.976,15,3.146
dish_1568401199,squash,113.440193,3.856966562,15,0.579
dish_1566332116,olives,112,7.056,15,1.058
dish_1566332116,spinach (raw),65,2.34,15,0.351
dish_1566332116,cucumbers,98,1.96,15,0.294
dish_1558639752,corn on the cob,110,24.2,48,11.616
dish_1558639752,cherry tomatoes,89,3.471,30,1.041
dish_1558639752,almonds,21,4.767,15,0.715
dish_1565728684,cheese pizza,47,15.745,80,12.596
dish_1565728684,celery root,2.600707,0.239265044,15,0.036
dish_1565728684,onions,0.839962,0.07559658,15,0.011
dish_1565728684,beef,25.198854,0,0,0.000
dish_1565728684,millet,3.359847,0.796283739,70,0.557
dish_1565728684,chicken,51.323174,0,0,0.000
dish_1565728684,spinach (cooked),0.839962,0.03359848,15,0.005
dish_1565728684,roasted potatoes,23,4.14,59,2.443
dish_1565728684,broccoli,58.536587,4.09756109,15,0.615
dish_1565728684,mixed greens,32.508835,1.722968255,15,0.258
dish_1565728684,wheat berry,5.132318,0.980272738,30,0.294
dish_1565728684,squash,97.657211,3.320345174,15,0.498
dish_1565728684,spinach (raw),1.283079,0.046190844,15,0.007
dish_1565728684,cherry tomatoes,2.600707,0.101427573,30,0.030
dish_1565728684,pineapple,96,12.48,66,8.237
dish_1564589072,sweet potato,49.7561,8.956098,70,6.269
dish_1564589072,chilaquiles,190,22.8,60,13.680
dish_1567789190,bell peppers,16,1.44,15,0.216
dish_1567789190,cucumbers,16,0.32,15,0.048
dish_1567789190,sausage,111,4.662,0,0.000
dish_1567789190,radishes,12.799999,0.435199966,15,0.065
dish_1558723096,cauliflower,66,3.3,15,0.495
dish_1560444616,scrambled eggs,114,1.824,0,0.000
dish_1560444616,yam,61,17.934,70,12.554
dish_1560444616,strawberries,65,5.2,25,1.300
dish_1558115641,grapes,94,16.92,56,9.475
dish_1558115641,sausage,126,5.292,0,0.000
dish_1558115641,potatoes,111,18.87,70,13.209
dish_1560444785,bacon,30,0.42,0,0.000
dish_1560444785,watermelon,170,12.92,75,9.690
dish_1560444785,honeydew melons,173,15.57,65,10.121
dish_1560444785,pineapple,75,9.75,66,6.435
dish_1566588016,salmon,168.199738,0,0,0.000
dish_1566588016,brown rice,33.63995,7.7371885,50,3.869
dish_1566588016,arugula,6.727989,0.248935593,15,0.037
dish_1566588016,carrot,147.874298,14.7874298,30,4.436
dish_1560787817,berries,61,8.54,35,2.989
dish_1560787817,yam,29,8.526,70,5.968
dish_1560787817,bagels,54.400002,26.65600098,69,18.393
dish_1560787817,bacon,7,0.098,0,0.000
dish_1560787817,cream cheese,13.6,0.748,0,0.000
dish_1564516483,snow peas,3.470538,0.48587532,25,0.121
dish_1564516483,carrot,106.469498,10.6469498,30,3.194
dish_1564516483,white beans,17.35269,4.35552519,33,1.437
dish_1564516483,onions,4.338172,0.39043548,15,0.059
dish_1564516483,chicken breast,80,0,0,0.000
dish_1564516483,artichokes,4.338172,0.47719892,20,0.095
dish_1564516483,cherry tomatoes,32,1.248,30,0.374
dish_1564516483,fish,86.763451,0,0,0.000
dish_1564516483,olives,27,1.701,15,0.255
dish_1564516483,bell peppers,1.735269,0.15617421,15,0.023
dish_1564516483,arugula,2.602903,0.096307411,15,0.014
dish_1556575273,celery,28,0.952,15,0.143
dish_1556575273,olives,62,3.906,15,0.586
dish_1556575273,brussels sprouts,64,5.76,15,0.864
dish_1558723894,almonds,96,21.792,15,3.269
dish_1558723894,cauliflower,59,2.95,15,0.443
dish_1558723894,corn on the cob,107,23.54,48,11.299
dish_1558723894,apple,143,20.02,36,7.207
dish_1560270585,pineapple,48,6.24,66,4.118
dish_1560270585,watermelon,66,5.016,75,3.762
dish_1558379876,sausage,112,4.704,0,0.000
dish_1558379876,almonds,119,27.013,15,4.052
dish_1557936599,broccoli,63,4.41,15,0.662
dish_1567022147,cherry tomatoes,74,2.886,30,0.866
dish_1567022147,bell peppers,54,4.86,15,0.729
dish_1558115601,potatoes,111,18.87,70,13.209
dish_1558029923,bacon,22,0.308,0,0.000
dish_1558029923,yam,111,32.634,70,22.844
dish_1558029923,cantaloupe,67,5.36,65,3.484
dish_1565898723,green beans,49.725002,3.48075014,30,1.044
dish_1565898723,cherry tomatoes,62,2.418,30,0.725
dish_1565898723,jalapenos,0.580236,0.03771534,32,0.012
dish_1565898723,onions,1.160471,0.10444239,15,0.016
dish_1565898723,tuna,280,0,0,0.000
dish_1565898723,salmon,58.023571,0,0,0.000
dish_1565898723,olives,40,2.52,15,0.378
dish_1565898723,brown rice,11.604714,2.66908422,50,1.335
dish_1565898723,spinach (raw),2.901179,0.104442444,15,0.016
dish_1565898723,carrot,75,7.5,30,2.250
dish_1560443437,berries,204,28.56,35,9.996
dish_1565107119,sweet potato,115.121956,20.72195208,70,14.505
dish_1565107119,scrambled eggs,86,1.376,0,0.000
dish_1566502061,pork,88.21003,0,0,0.000
dish_1566502061,corn on the cob,69,15.18,48,7.286
dish_1566502061,white rice,12.601432,3.52840096,70,2.470
dish_1565036953,green onions,0.328626,0.02300382,15,0.003
dish_1565036953,chicken thighs,54.852322,0,0,0.000
dish_1565036953,white rice,6.572529,1.84030812,70,1.288
dish_1565036953,cauliflower,76,3.8,15,0.570
dish_1565036953,caesar salad,107,4.601,0,0.000
dish_1565036953,brown rice,5.485232,1.26160336,50,0.631
dish_1565036953,onions,0.657253,0.05915277,15,0.009
dish_1565036953,broccoli,3.286264,0.23003848,15,0.035
dish_1565036953,beef,49.293968,0,0,0.000
dish_1565036953,radishes,1.097046,0.037299564,15,0.006
dish_1565036953,roasted potatoes,61,10.98,59,6.478
dish_1565036953,kale,1.643132,0.14788188,15,0.022
dish_1565036953,arugula,1.371308,0.050738396,15,0.008
dish_1565036953,cheese pizza,70,23.45,80,18.760
dish_1558640705,cherry tomatoes,23,0.897,30,0.269
dish_1558640705,apple,116,16.24,36,5.846
dish_1558640705,cantaloupe,95,7.6,65,4.940
dish_1561407312,chicken,24.004139,0,0,0.000
dish_1561407312,white rice,2.400414,0.67211592,70,0.470
dish_1561407312,onions,1.851429,0.16662861,15,0.025
dish_1561407312,couscous,35,8.05,60,4.830
dish_1561407312,green onions,0.120021,0.00840147,15,0.001
dish_1561407312,carrot,29.574862,2.9574862,30,0.887
dish_1561407312,cherry tomatoes,2.468571,0.096274269,30,0.029
dish_1561407312,spinach (raw),0.600103,0.021603708,15,0.003
dish_1561407312,green beans,0.600103,0.04200721,30,0.013
dish_1561407312,broccoli,0.600103,0.04200721,15,0.006
dish_1561407312,pears,3.085714,0.469028528,30,0.141
dish_1561407312,mixed greens,15.428572,0.817714316,15,0.123
dish_1557937715,raspberries,39,4.68,25,1.170
dish_1565898511,cherry tomatoes,62,2.418,30,0.725
dish_1565898511,olives,40,2.52,15,0.378
dish_1564073716,scrambled eggs,40,0.64,0,0.000
dish_1564073716,sweet potato,50.731709,9.13170762,70,6.392
dish_1566413419,chicken,103,0,0,0.000
dish_1566413419,avocado,49,4.41,10,0.441
dish_1566413419,spinach (raw),61,2.196,15,0.329
dish_1566413419,broccoli,67,4.69,15,0.704
dish_1568401233,squash,113.440193,3.856966562,15,0.579
dish_1568401233,carrot,75,7.5,30,2.250
dish_1568401233,tuna salad,228,20.976,15,3.146
dish_1565725071,olives,44,2.772,15,0.416
dish_1565725071,carrot,66,6.6,30,1.980
dish_1565725071,bell peppers,80,7.2,15,1.080
dish_1560975491,caesar salad,86,3.698,0,0.000
dish_1566413388,chicken,103,0,0,0.000
dish_1566413388,spinach (raw),61,2.196,15,0.329
dish_1566413388,broccoli,67,4.69,15,0.704
dish_1561134156,watermelon,81,6.156,75,4.617
dish_1561134156,berries,60,8.4,35,2.940
dish_1561134156,sweet potato,79,14.22,70,9.954
dish_1565811390,salmon,35.291908,0,0,0.000
dish_1565811390,arugula,1.411676,0.052232012,15,0.008
dish_1565811390,brown rice,7.058382,1.62342786,50,0.812
dish_1565811390,wheat berry,89.320389,17.0601943,30,5.118
dish_1565809033,bell peppers,98,8.82,15,1.323
dish_1565809033,onions,56,5.04,15,0.756
dish_1565809033,cherry tomatoes,74,2.886,30,0.866
dish_1565809033,tuna,205,0,0,0.000
dish_1560356627,scrambled eggs,121,1.936,0,0.000
dish_1560356627,bacon,92,1.288,0,0.000
dish_1560356627,sausage,88,3.696,0,0.000
dish_1566847483,blueberries,4.996997,0.719567568,25,0.180
dish_1566847483,cabbage,11.650485,0.37281552,15,0.056
dish_1566847483,arugula,77.625694,2.872150678,15,0.431
dish_1566847483,pecans,2.498498,0.34978972,10,0.035
dish_1566847483,wheat berry,11.650485,2.225242635,30,0.668
dish_1566847483,pork,87.378639,0,0,0.000
dish_1566847483,carrot,2.912621,0.2912621,30,0.087
dish_1566847483,jalapenos,0.145631,0.009466015,32,0.003
dish_1566847483,chard,12.492493,0.462222241,15,0.069
dish_1566847483,quinoa,76.677315,16.10223615,35,5.636
dish_1561405934,cucumbers,6.64723,0.1329446,15,0.020
dish_1561405934,green onions,0.310398,0.02172786,15,0.003
dish_1561405934,carrot,32.532349,3.2532349,30,0.976
dish_1561405934,cheese pizza,31,10.385,80,8.308
dish_1561405934,chicken,62.07967,0,0,0.000
dish_1561405934,lettuce,13.29446,0.38553934,15,0.058
dish_1561405934,cherry tomatoes,5.317784,0.207393576,30,0.062
dish_1561405934,green beans,1.551992,0.10863944,30,0.033
dish_1561405934,spinach (raw),1.551992,0.055871712,15,0.008
dish_1561405934,onions,2.658892,0.23930028,15,0.036
dish_1561405934,mixed greens,19.94169,1.05690957,15,0.159
dish_1561405934,broccoli,48.551991,3.39863937,15,0.510
dish_1561405934,white rice,6.207967,1.73823076,70,1.217
dish_1564689168,blueberries,7.119741,1.025242704,25,0.256
dish_1564689168,arugula,52.130325,1.928822025,15,0.289
dish_1564689168,onions,2.985423,0.26868807,15,0.040
dish_1564689168,almonds,1.423948,0.323236196,15,0.048
dish_1564689168,mixed greens,22.390671,1.186705563,15,0.178
dish_1564689168,carrot,2.847897,0.2847897,30,0.085
dish_1564689168,pears,10.426064,1.584761728,30,0.475
dish_1564689168,spinach (raw),35.598705,1.28155338,15,0.192
dish_1564689168,tofu,116,2.204,15,0.331
dish_1564689168,cucumbers,7.463557,0.14927114,15,0.022
dish_1564689168,chickpeas,20.852129,5.63007483,10,0.563
dish_1564689168,cherry tomatoes,5.970846,0.232862994,30,0.070
dish_1564689168,lettuce,14.927114,0.432886306,15,0.065
dish_1565797699,berries,32,4.48,35,1.568
dish_1565797699,granola,11.129032,7.200483704,56,4.032
dish_1565797699,blackberries,4.451613,0.409548396,25,0.102
dish_1565797699,mixed greens,44.516129,2.359354837,15,0.354
dish_1565797699,watermelon,70,5.32,75,3.990
dish_1565797699,raspberries,4.451613,0.53419356,25,0.134
dish_1559845018,almonds,36,8.172,15,1.226
dish_1559845018,mandarin oranges,53,6.89,47,3.238
dish_1559845018,potatoes,86,14.62,70,10.234
dish_1564083534,cherry tomatoes,92,3.588,30,1.076
dish_1564083534,grilled chicken,96,0.096,0,0.000
dish_1564083534,olives,37,2.331,15,0.350
dish_1564083534,bell peppers,82,7.38,15,1.107
dish_1556575499,olives,62,3.906,15,0.586
dish_1556575499,brussels sprouts,64,5.76,15,0.864
dish_1556575499,celery,28,0.952,15,0.143
dish_1557853314,yam,93,27.342,70,19.139
dish_1565896745,arugula,40.512436,1.498960132,15,0.225
dish_1565896745,walnuts,1.446873,0.201115347,15,0.030
dish_1565896745,cauliflower,12.375153,0.61875765,15,0.093
dish_1565896745,steak,92.813637,0,0,0.000
dish_1565896745,chard,35.734364,1.322171468,15,0.198
dish_1565896745,blueberries,2.893745,0.41669928,25,0.104
dish_1565896745,wheat berry,18.562727,3.545480857,30,1.064
dish_1565896745,kale,28.5,2.565,15,0.385
dish_1564777986,cheese pizza,39,13.065,80,10.452
dish_1564777986,broccoli,72.195122,5.05365854,15,0.758
dish_1564777986,spinach (cooked),2.748966,0.10995864,15,0.016
dish_1564777986,onions,2.748966,0.24740694,15,0.037
dish_1564777986,millet,10.995864,2.606019768,70,1.824
dish_1564777986,beef,82.468979,0,0,0.000
dish_1558459528,cherry tomatoes,64,2.496,30,0.749
dish_1565123881,caesar salad,314,13.502,0,0.000
dish_1565123881,onions,1.909004,0.17181036,15,0.026
dish_1565123881,cheese pizza,35,11.725,80,9.380
dish_1565123881,zucchini,45.5,1.2285,15,0.184
dish_1565123881,spinach (cooked),1.909004,0.07636016,15,0.011
dish_1565123881,millet,7.636017,1.809736029,70,1.267
dish_1565123881,beef,57.270126,0,0,0.000
dish_1565123881,chayote squash,45.5,2.3205,15,0.348
dish_1566931548,mixed greens,91,4.823,15,0.723
dish_1566931548,olives,91,5.733,15,0.860
dish_1566931548,broccoli,71,4.97,15,0.745
dish_1561392459,strawberries,65,5.2,25,1.300
dish_1561392459,sausage,51,2.142,0,0.000
dish_1561392459,scrambled eggs,126,2.016,0,0.000
dish_1561392459,broccoli,33,2.31,15,0.347
dish_1561480460,pineapple,60,7.8,66,5.148
dish_1561480460,scrambled eggs,88,1.408,0,0.000
dish_1561480460,turkey bacon,16,0.496,0,0.000
dish_1561480460,berries,113,15.82,35,5.537
dish_1564778057,green onions,1.812048,0.12684336,15,0.019
dish_1564778057,cabbage,18.120481,0.579855392,15,0.087
dish_1564778057,rice noodles,36.240963,9.06024075,58,5.255
dish_1564778057,onions,2.748966,0.24740694,15,0.037
dish_1564778057,walnuts,4.221276,0.586757364,15,0.088
dish_1564778057,blue cheese,6.331915,0.145634045,0,0.000
dish_1564778057,spinach (cooked),2.748966,0.10995864,15,0.016
dish_1564778057,broccoli,72.195122,5.05365854,15,0.758
dish_1564778057,millet,10.995864,2.606019768,70,1.824
dish_1564778057,carrot,9.060241,0.9060241,30,0.272
dish_1564778057,beef,82.468979,0,0,0.000
dish_1564778057,cheese pizza,39,13.065,80,10.452
dish_1564778057,lettuce,27.438297,0.795710613,15,0.119
dish_1564778057,radishes,3.624096,0.123219264,15,0.018
dish_1564778057,mixed greens,28.673672,1.519704616,15,0.228
dish_1566330466,beef,96.213806,0,0,0.000
dish_1566330466,millet,12.828508,3.040356396,70,2.128
dish_1566330466,fried rice,55,16.445,80,13.156
dish_1566330466,onions,3.207127,0.28864143,15,0.043
dish_1566330466,spinach (cooked),3.207127,0.12828508,15,0.019
dish_1566330466,cauliflower,102,5.1,15,0.765
dish_1558113255,cantaloupe,90,7.2,65,4.680
dish_1565987054,spinach (raw),64,2.304,15,0.346
dish_1565987054,chicken,149,0,0,0.000
dish_1565811025,spinach (raw),20,0.72,15,0.108
dish_1565811025,chicken,205,0,0,0.000
dish_1565811025,broccoli,52,3.64,15,0.546
dish_1559678457,wheat berry,79,15.089,30,4.527
dish_1559678457,cucumbers,15.686275,0.3137255,15,0.047
dish_1559678457,spinach (cooked),4.35253,0.1741012,15,0.026
dish_1559678457,beef,130.575882,0,0,0.000
dish_1559678457,spinach (raw),78.431374,2.823529464,15,0.424
dish_1559678457,mustard greens,19.607843,0.921568621,32,0.295
dish_1559678457,onions,4.35253,0.3917277,15,0.059
dish_1559678457,broccoli,65,4.55,15,0.683
dish_1559678457,tomatoes,9.803922,0.666666696,30,0.200
dish_1559678457,millet,17.410118,4.126197966,70,2.888
dish_1558722685,cantaloupe,76,6.08,65,3.952
dish_1560357792,waffles,50,16.35,75,12.263
dish_1559842409,strawberries,42,3.36,25,0.840
dish_1559842409,mandarin oranges,53,6.89,47,3.238
dish_1559842409,broccoli,31,2.17,15,0.325
dish_1559842409,almonds,53,12.031,15,1.805
dish_1567526814,watermelon,100,7.6,75,5.700
dish_1567526814,yam,50,14.7,70,10.290
dish_1567526814,sweet potato,50,9,70,6.300
dish_1559590130,asparagus,39,1.521,15,0.228
dish_1559590130,chicken,113,0,0,0.000
dish_1568047973,broccoli,53.658539,3.75609773,15,0.563
dish_1568047973,scrambled eggs,179,2.864,0,0.000
dish_1560800836,pepperoni pizza,170,54.4,80,43.520
dish_1568405466,radishes,1.812048,0.061609632,15,0.009
dish_1568405466,cucumbers,7.738562,0.15477124,15,0.023
dish_1568405466,rice noodles,18.120481,4.53012025,58,2.627
dish_1568405466,tomatoes,4.836602,0.328888936,30,0.099
dish_1568405466,carrot,4.53012,0.453012,30,0.136
dish_1568405466,mixed greens,9.060241,0.480192773,15,0.072
